NLM_ID,Journal,Indexation Medline,2020_IF,2020_Rank,2021_IF,2021_Rank,2022_IF,2022_Rank,2023_IF,2023_Rank,2024_IF,2024_Rank,Latest_Rank
9887114,J Clust Sci,Non,3.061,C,3.447,C,14.145,C,2.7,C,3.6,B,NC
9918574081406676,J CME,Non,NC,NC,NC,NC,4.322,NC,NC,NC,NC,NC,NC
101728866,J CMSC,Non,NC,NC,NC,NC,12.598,NC,NC,NC,NC,NC,NC
101630048,J CO2 Util,Non,7.132,B,8.321,B,8.264,B,7.2,B,8.4,A,NC
101541191,J Coagul Disord,Non,NC,NC,NC,NC,4.095,NC,NC,NC,NC,NC,NC
101730098,J Coast Conserv,Non,1.839,C,2.098,C,19.881,C,1.7,C,1.9,C,C
101688577,J Coast Res,Non,0.854,E,1.11,E,16.84,NC,NC,NC,NC,NC,NC
9919031404006676,J Coast Zone Manag,Non,NC,NC,NC,NC,1.702,NC,NC,NC,NC,NC,C
101658369,J Coat Technol Res,Non,2.382,C,2.339,D,6.978,D,2.3,C,2.8,C,NC
101708809,JCO Clin Cancer Inform,Oui,NC,NC,NC,NC,14.975,C,3.3,C,2.8,C,C
101760170,JCO Glob Oncol,Oui,NC,NC,NC,NC,11.469,C,3.2,C,3.3,C,C
101732790,J Cogn,Non,NC,NC,NC,NC,9.743,NC,NC,NC,2.3,C,NC
101530311,J Cogn Cult,Non,NC,NC,NC,NC,11.853,E,0.6,E,0.7,D,NC
100900815,J Cogn Dev,Non,1.826,D,2.58,D,17.1,D,1.6,D,2.1,C,NC
101656616,J Cogn Educ Psychol,Non,NC,NC,NC,NC,4.462,E,0.3,E,NC,NC,E
101625305,J Cogn Eng Decis Mak,Non,NC,NC,NC,NC,13.003,C,2.2,C,3.2,C,NC
101715582,J Cogn Enhanc,Non,NC,NC,NC,NC,15.35,E,1.8,E,1.4,E,NC
9918591389006676,J Cogn Neuroethics,Non,NC,NC,NC,NC,7.177,NC,NC,NC,NC,NC,NC
8910747,J Cogn Neurosci,Oui,3.225,C,3.42,C,17.08,C,3.1,B,3,B,B
101558670,J Cogn Psychol (Hove),Non,1.062,E,1.279,E,9.001,E,1.2,E,1.2,E,E
8806397,J Cogn Psychother,Oui,0.468,E,0.813,E,5.573,E,0.6,E,1.1,D,A
101580341,J Cogn Sci (Seoul),Non,NC,NC,NC,NC,15.704,E,0.2,E,0.1,E,NC
101616525,J Coll Character,Non,NC,NC,NC,NC,5.615,NC,NC,NC,NC,NC,NC
101683072,J Coll Couns,Non,NC,NC,NC,NC,15.064,NC,NC,NC,NC,NC,NC
9877813,J Collect Negotiations Public Sect,Non,NC,NC,NC,NC,15.497,NC,NC,NC,NC,NC,E
8707784,J College Stud Psychother,Non,NC,NC,NC,NC,10.834,D,1.9,D,1.1,E,D
9919014494506676,J Coll Med S Afr,Non,NC,NC,NC,NC,0.66,NC,NC,NC,NC,NC,NC
0043125,J Colloid Interface Sci,Oui,8.128,B,9.965,B,10.07,B,9.4,B,9.7,B,NC
9606447,J Coll Physicians Surg Pak,Oui,0.711,E,1.022,E,5.233,E,0.7,D,0.8,D,C
100973048,J Coll Sci Teach,Non,NC,NC,NC,NC,17.799,NC,NC,NC,NC,NC,NC
101512113,J Coll Stud Dev,Non,2.169,D,2.051,D,4.918,D,1.8,C,1.3,C,C
9918663687906676,J Coll Stud Ment Health,Non,NC,NC,NC,NC,5.701,NC,NC,NC,NC,NC,NC
101540548,J Coll Stud Ret,Non,NC,NC,NC,NC,10.688,C,1.6,C,1.1,D,D
101592558,J Coll Teach Learn,Non,NC,NC,NC,NC,19.921,NC,NC,NC,NC,NC,C
100972015,J Coll Univ Law,Non,NC,NC,NC,NC,8.873,NC,NC,NC,NC,NC,NC
7507191,J Colo Dent Assoc,Non,NC,NC,NC,NC,6.272,NC,NC,NC,NC,NC,NC
101506158,J Colon Colon Hist,Non,NC,NC,NC,NC,9.959,NC,NC,NC,NC,NC,NC
101270744,J Comb Optim,Non,1.195,D,1.262,D,12.946,D,0.9,D,1.1,C,A
101690537,J Comb Theory Ser A,Non,1.192,C,1.263,C,14.071,C,0.9,C,1.2,B,NC
101751236,J Combust Soc Jpn,Non,NC,NC,NC,NC,7.722,NC,NC,NC,NC,NC,B
9918248914806676,JCOM J Sci Commun,Non,NC,NC,NC,NC,0.943,C,2,C,1.5,C,NC
100887028,J Commer Biotechnol,Non,NC,NC,NC,NC,4.457,NC,NC,NC,NC,NC,NC
101085806,J Common Mark Stud,Non,3.99,B,2.5,C,15.476,C,3.1,A,3.3,A,E
101681523,J Commonw Lit,Non,NC,NC,NC,NC,2.24,NC,NC,NC,NC,NC,NC
0222527,J Commun,Non,7.27,A,5.75,A,2.63,A,6.1,A,5.5,A,NC
0261652,J Commun Dis,Non,NC,NC,NC,NC,8.589,NC,NC,NC,NC,NC,NC
0260316,J Commun Disord,Oui,2.288,B,1.864,C,0.375,C,1.8,B,2.1,B,E
9918646081606676,J Commun Disord Deaf Stud Hear Aids,Non,NC,NC,NC,NC,10.158,NC,NC,NC,NC,NC,C
101489047,J Commun Healthc,Oui,NC,NC,NC,NC,19.843,NC,NC,NC,1.7,C,A
100968649,J Commun Inq,Non,NC,NC,NC,NC,14.881,D,0.9,D,1.1,D,C
9112936,J Community Appl Soc Psychol,Non,2.366,D,2.968,D,6.595,C,2.7,C,2.1,D,NC
9919061472906676,J Community Archaeol Herit,Non,NC,NC,NC,NC,17.997,NC,NC,NC,NC,NC,E
9883454,J Community Dev Soc,Non,NC,NC,NC,NC,14.675,NC,NC,NC,NC,NC,NC
101562342,J Community Engagem Scholarsh,Non,NC,NC,NC,NC,12.52,NC,NC,NC,NC,NC,E
101551501,J Community Genet,Non,NC,NC,NC,NC,14.907,E,1.5,E,1.8,D,NC
7600747,J Community Health,Oui,1.883,D,4.371,B,0.569,A,3.9,A,2.2,C,NC
8411341,J Community Health Nurs,Oui,0.974,E,0.951,E,2.963,E,0.8,E,0.9,E,NC
101619786,J Community Health Res,Non,NC,NC,NC,NC,0.853,NC,NC,NC,NC,NC,D
101601396,J Community Hosp Intern Med Perspect,Non,NC,NC,NC,NC,6.835,D,0.9,D,0.6,D,NC
101580953,J Community Med Health Educ,Non,NC,NC,NC,NC,9.982,NC,NC,NC,NC,NC,NC
101735766,J Community Med Public Health,Non,NC,NC,NC,NC,1.714,NC,NC,NC,NC,NC,E
9918434983206676,J Community Med Public Health Rep,Non,NC,NC,NC,NC,10.132,NC,NC,NC,NC,NC,NC
101753619,J Community Med (Reno),Non,NC,NC,NC,NC,2.432,NC,NC,NC,NC,NC,NC
9887973,J Community Pract,Non,NC,NC,NC,NC,0.988,C,1.5,C,1.2,C,C
0367033,J Community Psychol,Oui,2.282,C,2.297,C,9.497,C,2,B,2,B,NC
101724280,J Community Public Health Nurs,Non,NC,NC,NC,NC,9.588,NC,NC,NC,NC,NC,NC
9918266292706676,J Community Saf Well Being,Non,NC,NC,NC,NC,17.197,NC,NC,NC,NC,NC,NC
101693146,J Comorb,Non,NC,NC,NC,NC,5.592,NC,NC,NC,NC,NC,NC
101678824,J Compassionate Health Care,Non,NC,NC,NC,NC,5.304,NC,NC,NC,NC,NC,B
9878840,J Comp Econ,Non,2.76,C,2.429,C,6.431,C,2.8,B,3.1,B,D
101577308,J Comp Eff Res,Oui,1.744,E,2.04,E,15.642,D,1.9,D,2.5,C,NC
101776337,J Compet Law Econ,Non,0.895,D,1.176,D,6.132,C,1.3,B,1.2,C,D
7605028,J Comp Fam Stud,Non,0.297,E,1.366,E,0.869,D,0.8,D,0.6,E,A
9918284167806676,J Comp Ger Linguist,Non,0.647,D,0.813,D,14.732,D,0.8,D,0.2,E,C
101313855,J Complement Integr Med,Oui,NC,NC,NC,NC,12.967,NC,NC,NC,NC,NC,C
101512099,J Complex,Non,1.397,C,1.333,C,3.288,B,1.8,A,1.8,A,NC
101659670,J Complex Netw,Non,2.011,D,1.492,D,4.741,C,2.2,C,1.5,D,NC
9919079144306676,J Comp Lit Aesthet,Non,NC,NC,NC,NC,5.69,NC,NC,NC,NC,NC,NC
0406041,J Comp Neurol,Oui,3.215,A,3.028,A,9.829,B,2.3,A,2.1,B,NC
101683721,J Compos,Non,NC,NC,NC,NC,5.06,NC,NC,NC,NC,NC,NC
101511413,J Compos Mater,Non,2.591,D,3.191,D,15.245,D,2.3,D,2.4,D,NC
9918402186806676,J Compos Sci,Non,NC,NC,NC,NC,16.555,C,3,C,3.7,C,B
0102444,J Comp Pathol,Oui,1.311,D,1.083,D,18.057,D,0.8,D,0.9,D,E
101141792,J Comp Physiol A Neuroethol Sens Neural Behav Physiol,Oui,1.836,C,2.389,B,19.684,B,1.9,B,2.2,B,A
8413200,J Comp Physiol B,Oui,2.2,C,2.23,C,18.458,B,1.7,C,1.6,C,NC
9918880187606676,J Comp Policy Anal,Non,2.081,D,2.126,D,6.108,C,3.9,B,1.4,D,NC
8309850,J Comp Psychol,Oui,2.231,C,2.318,C,3.933,C,1.1,D,0.9,D,D
101606587,J Comput,Non,NC,NC,NC,NC,9.59,NC,NC,NC,NC,NC,D
8710425,J Comput Aided Mol Des,Oui,3.686,C,4.179,C,2.011,C,3,C,3.1,C,D
101538565,J Comput Appl Math,Non,2.621,B,2.872,B,13.617,B,2.1,B,2.6,A,NC
9883088,J Comput Assist Learn,Non,3.862,B,3.761,B,11.261,A,5.1,A,4.6,A,B
7703942,J Comput Assist Tomogr,Oui,1.826,E,2.081,D,5.31,E,1,E,1.3,D,NC
9433358,J Comput Biol,Oui,1.479,C,1.549,D,19.932,C,1.5,C,1.6,C,B
101579673,J Comput Biol Bioinform Res,Non,NC,NC,NC,NC,2.912,NC,NC,NC,NC,NC,NC
101775136,J Comput Biophys Chem,Non,0.939,E,2.44,D,9.305,D,2,D,2.3,D,NC
9878362,J Comput Chem,Oui,3.376,C,3.672,C,0.286,D,3.4,C,4.8,C,B
9918900441406676,J Comput Cogn Eng,Non,NC,NC,NC,NC,15.531,NC,NC,NC,NC,NC,NC
101712630,J Comput Des Eng,Non,5.86,A,6.167,B,8.019,B,4.8,B,6.1,A,D
101263242,J Comput Electron,Non,1.807,D,1.983,D,9.066,D,2.2,D,2.5,C,D
101470926,J Comput Graph Stat,Non,2.302,C,1.884,C,5.678,B,1.4,C,1.8,B,C
9918470988606676,J Comput Graph Tech,Non,NC,NC,NC,NC,11.132,NC,NC,NC,NC,NC,NC
9886086,J Comput High Educ,Non,2.627,C,4.045,B,15.163,A,4.5,A,4.9,A,B
101629425,J Comput Inf Sci Eng,Non,1.855,D,2.3,D,8.504,D,2.6,C,3.3,C,B
101621554,J Comput Interdiscip Sci,Non,NC,NC,NC,NC,13.181,NC,NC,NC,NC,NC,NC
101762619,J Comput Lang,Non,1.271,D,1.778,D,9.488,D,1.7,D,1.8,D,NC
101532100,J Comput Math,Non,1.021,C,1.129,C,1.476,C,0.9,C,1,C,B
9918504788806676,J Comput Math Data Sci,Non,NC,NC,NC,NC,19.122,NC,NC,NC,NC,NC,D
101522106,J Comput Mediat Commun,Non,5.41,B,7.432,A,14.691,A,5.4,A,5.7,A,NC
101690017,J Comput Methods Appl Math,Non,1.375,D,1.489,C,0.261,C,1,D,1.2,C,NC
9439510,J Comput Neurosci,Oui,1.621,E,1.453,E,5.908,E,1.5,D,2,D,C
101629392,J Comput Nonlinear Dyn,Non,2.085,C,1.872,D,15.906,D,1.9,C,2.1,C,NC
9883524,J Comput Phys,Non,3.553,A,4.645,A,1.77,A,3.8,A,3.8,A,NC
101540553,J Comput Sci,Non,3.976,B,3.817,B,7.127,C,3.1,C,3.7,B,NC
9918824086706676,J Comput Sci Educ,Non,NC,NC,NC,NC,14.648,NC,NC,NC,NC,NC,NC
101587775,J Comput Sci Eng,Non,NC,NC,NC,NC,18.597,NC,NC,NC,NC,NC,NC
9918645087906676,J Comput Sci Integr,Non,NC,NC,NC,NC,5.023,NC,NC,NC,NC,NC,D
101511907,J Comput Sci Syst Biol,Non,NC,NC,NC,NC,16.722,NC,NC,NC,NC,NC,B
101530317,J Comput Sci Technol,Non,1.571,D,1.871,D,7.322,D,1.2,D,1.3,D,B
101758974,J Comput Secur,Non,NC,NC,NC,NC,2.724,E,0.9,E,1.3,D,D
101755127,J Comput Soc Sci,Non,NC,NC,NC,NC,14.148,C,2,C,2.3,C,D
9881153,J Comput Syst Sci,Non,1.023,D,1.043,D,19.685,E,1.1,D,0.9,D,A
101613386,J Comput (Taipei),Non,NC,NC,NC,NC,3.415,NC,NC,NC,NC,NC,C
101231049,J Comput Theor Nanosci,Non,NC,NC,NC,NC,13.35,NC,NC,NC,NC,NC,A
101583733,J Comput Vis Image Process,Non,NC,NC,NC,NC,18.214,NC,NC,NC,NC,NC,NC
101559138,J Conchol,Non,0.375,E,0.588,E,6.101,E,0.4,E,0.6,E,NC
101734296,J Concussion,Non,NC,NC,NC,NC,10.512,NC,NC,NC,NC,NC,NC
0413674,J Conflict Resolut,Non,3.53,B,3.211,B,4.319,B,2.2,B,2.2,C,B
9880680,J Conf Workshop,Non,NC,NC,NC,NC,0.99,NC,NC,NC,NC,NC,NC
9918956161206676,J Congenit Cardiol,Non,NC,NC,NC,NC,13.144,NC,NC,NC,NC,NC,NC
9509503,J Conscious Stud,Non,1.348,D,1.361,D,11.581,E,1.6,C,1.2,C,D
101147009,J Conserv Dent,Non,NC,NC,NC,NC,6.04,NC,NC,NC,NC,NC,NC
9918697474706676,J Conserv Dent Endod,Non,NC,NC,NC,NC,6.787,NC,NC,NC,NC,NC,D
101726963,J Conserv Mus Stud,Non,NC,NC,NC,NC,5.964,NC,NC,NC,NC,NC,NC
101632567,J Constr Eng Manag,Non,3.951,B,5.292,B,15.897,B,4.1,B,5.1,B,A
9431620,J Constr Psychol,Non,1.1,E,0.842,E,5.378,E,1,D,0.7,E,A
101732236,J Constr Steel Res,Non,3.646,B,4.349,B,8.675,C,4,B,4.3,B,C
0136553,J Consult Clin Psychol,Oui,5.348,B,7.156,B,4.124,B,4.5,A,5,A,B
100972774,J Consum Aff,Non,2.131,C,2.603,C,15.492,C,2.5,C,3.2,B,B
9918523384606676,J Consum Behav,Non,3.28,D,3.199,D,5.604,D,4.4,C,5.2,B,C
101148145,J Consum Health Internet,Non,NC,NC,NC,NC,12.581,E,0.4,E,0.7,E,NC
101668312,J Consum Mark,Non,NC,NC,NC,NC,9.491,C,2.7,C,3.3,C,NC
101753557,J Consum Policy (Dordr),Non,NC,NC,NC,NC,13.974,D,1.4,D,1.6,D,NC
101473200,J Consum Psychol,Non,3.33,C,4.551,C,12.0,B,4,B,6.1,A,NC
100955720,J Consum Res,Non,7,B,8.612,B,9.054,C,5.7,B,6.4,B,C
9918662088906676,J Contact Lens Res Sci,Non,NC,NC,NC,NC,19.705,NC,NC,NC,NC,NC,C
8805644,J Contam Hydrol,Oui,3.188,C,4.184,C,18.126,C,3.5,B,4.4,B,E
101086027,J Contemp Afr Stud,Non,NC,NC,NC,NC,12.918,C,0.8,C,0.8,C,NC
100968651,J Contemp Asia,Non,3.261,A,1.882,B,0.636,B,2,A,1.8,A,A
101506276,J Contemp Brachytherapy,Non,1.656,E,1.788,E,17.978,E,1.1,D,1.2,E,A
9918663776006676,J Contemp Cent East Eur,Non,NC,NC,NC,NC,18.162,NC,NC,NC,NC,NC,B
101658376,J Contemp China,Non,3.748,A,3.126,A,16.098,A,2.4,A,2.4,A,E
101314391,J Contemp Crim Justice,Non,1.523,E,2.036,C,17.596,C,1.3,D,1,D,C
101090552,J Contemp Dent Pract,Oui,NC,NC,NC,NC,9.094,NC,NC,NC,NC,NC,D
101644973,J Contemp Diabetes Res,Non,NC,NC,NC,NC,6.57,NC,NC,NC,NC,NC,D
8809953,J Contemp Ethnogr,Non,1.547,D,1.368,D,6.612,D,1.6,C,0.8,D,NC
9918804275606676,J Contemp Eur Stud,Non,1.355,C,1.208,C,12.197,C,1.2,B,1.8,A,A
100968656,J Contemp Hist,Non,0.58,C,0.67,C,2.503,C,0.7,A,0.6,B,D
101635425,J Contemp Med Educ,Non,NC,NC,NC,NC,12.158,NC,NC,NC,NC,NC,NC
101718384,J Contemp Pharm Prac,Non,NC,NC,NC,NC,12.488,NC,NC,NC,NC,NC,E
0171675,J Contemp Psychother,Non,NC,NC,NC,NC,5.951,D,1.5,D,1.3,D,NC
101676870,J Contemp Water Res Educ,Non,NC,NC,NC,NC,11.206,E,0.9,E,1.2,E,C
101616494,J Contextual Behav Sci,Non,3.092,C,5.138,B,9.926,B,3.4,B,3,B,NC
8805847,J Contin Educ Health Prof,Oui,1.355,D,2.19,D,8.415,D,1.6,C,1.7,C,NC
0262321,J Contin Educ Nurs,Oui,1.224,E,1.071,E,12.338,E,1.1,D,1.4,D,D
9918900939306676,J Conting Crisis Manag,Non,4.391,C,3.42,D,2.258,D,2.6,C,2.2,D,NC
101701300,J Contracept Stud,Non,NC,NC,NC,NC,12.833,NC,NC,NC,NC,NC,NC
8607908,J Control Release,Oui,9.776,A,11.467,A,9.708,A,10.5,A,11.5,A,NC
101520287,J Convex Anal,Non,0.853,D,0.622,E,7.209,D,0.6,D,0.7,C,C
9918956761606676,JCO Oncol Adv,Non,NC,NC,NC,NC,9.921,NC,NC,NC,NC,NC,A
101758685,JCO Oncol Pract,Oui,3.84,D,3.714,D,1.931,C,4.7,B,4.7,B,E
9884880,J Coord Chem,Non,1.751,D,1.869,D,17.332,D,2.2,D,2.1,D,NC
101705370,JCO Precis Oncol,Oui,4.853,C,5.479,C,1.123,C,5.3,B,5.8,B,D
101747977,J Coron Artery Dis,Non,NC,NC,NC,NC,2.781,NC,NC,NC,NC,NC,B
100972797,J Corp Law,Non,NC,NC,NC,NC,3.836,NC,NC,NC,NC,NC,D
101667107,J Correct Educ (Glen Mills),Non,NC,NC,NC,NC,15.885,NC,NC,NC,NC,NC,C
9503759,J Correct Health Care,Oui,1.169,E,1.545,E,0.775,E,0.8,E,0.7,E,NC
101130964,J Cosmet Dermatol,Oui,2.696,D,2.189,D,9.81,D,2.3,C,2.5,C,D
101136419,J Cosmet Laser Ther,Oui,2.247,D,1.982,D,4.026,E,1.2,D,1.3,D,A
9814276,J Cosmet Sci,Non,0.948,E,0.732,E,16.805,E,0.2,E,0.3,E,C
9918266299106676,J Cosmol Astropart Phys,Non,5.839,B,7.28,B,3.957,B,5.3,B,5.9,B,NC
101513463,J Cotton Sci,Non,NC,NC,NC,NC,4.695,E,0.7,E,0.4,E,NC
9880874,J Couns Dev,Non,2.063,D,2.455,D,3.808,D,2.3,C,2.5,C,NC
2985124R,J Couns Psychol,Oui,4.685,B,5.088,B,2.531,B,3.8,B,3.8,B,NC
101766008,J Couns Sexol Sex Wellness,Non,NC,NC,NC,NC,1.501,NC,NC,NC,NC,NC,C
101622814,J Coupled Syst Multiscale Dyn,Non,NC,NC,NC,NC,13.766,NC,NC,NC,NC,NC,NC
101127675,J Couple Relatsh Ther,Non,NC,NC,NC,NC,18.677,E,0.7,E,0.8,E,NC
9918250414706676,JCPP Adv,Non,NC,NC,NC,NC,11.531,NC,NC,NC,3.1,B,D
9010410,J Craniofac Surg,Oui,1.046,E,1.172,E,18.184,E,1,D,1,D,E
8704309,J Craniomaxillofac Surg,Oui,2.078,D,3.192,C,12.323,B,2.1,C,2.1,C,NC
101536746,J Craniovertebr Junction Spine,Non,NC,NC,NC,NC,11.355,C,1.4,C,1.3,D,NC
0200114,J Creat Behav,Non,3.153,C,3.233,C,1.573,B,2.8,C,3,C,NC
101194111,J Creat Ment Health,Non,NC,NC,NC,NC,6.707,E,0.8,E,0.8,E,NC
101709039,J Crime Justice,Non,2.08,D,1.292,E,10.375,E,1.4,C,1.5,C,NC
9876192,J Crim Justice,Non,3.366,C,5.009,A,8.205,A,3.3,A,2.5,B,NC
0370034,J Crim Law Criminol,Non,3.2,A,2.184,B,15.276,C,1.1,C,1.3,B,NC
101658834,J Crim Psychol,Non,NC,NC,NC,NC,7.993,B,2.1,B,1.6,C,NC
8610642,J Crit Care,Oui,3.425,C,4.298,C,18.75,C,3.2,B,2.9,C,C
101668564,J Crit Care Med,Non,NC,NC,NC,NC,14.311,NC,NC,NC,NC,NC,NC
101706934,J Crit Care Med (Targu Mures),Non,NC,NC,NC,NC,19.097,E,0.9,E,1.7,D,B
9918590189006676,J Crit Limb Ischemia,Non,NC,NC,NC,NC,11.402,NC,NC,NC,NC,NC,C
9918880688806676,J Crit Public Health,Non,NC,NC,NC,NC,19.512,NC,NC,NC,NC,NC,B
101696169,J Crit Realism,Non,NC,NC,NC,NC,11.667,A,3.2,A,2.9,A,D
101318676,J Crohns Colitis,Oui,9.071,B,10.02,B,12.579,B,8.3,A,8.7,A,D
101769281,J Crop Improv,Non,NC,NC,NC,NC,1.176,D,1,D,1.5,D,NC
101591155,J Crop Prot,Non,NC,NC,NC,NC,6.013,NC,NC,NC,NC,NC,NC
101590828,J Crop Sci Biotechnol,Non,NC,NC,NC,NC,5.78,NC,NC,NC,1.5,D,NC
8700909,J Cross Cult Gerontol,Oui,NC,NC,NC,NC,3.002,D,1.3,D,1,E,NC
0355667,J Cross Cult Psychol,Non,2.618,D,2.577,D,12.89,C,2.4,C,2.8,C,NC
101655167,JCRS Online Case Rep,Non,NC,NC,NC,NC,6.223,NC,NC,NC,NC,NC,C
100954974,J Crustac Biol,Non,1.43,D,1.29,D,19.423,D,1.2,C,1.2,C,NC
101748685,J Cryptogr Eng,Non,1.816,C,1.585,D,0.602,D,1.5,C,1.4,D,NC
9918734189006676,J Cryptol,Non,1.221,D,1.691,C,3.808,A,2.3,B,2.2,B,NC
100971389,J Cryst Growth,Non,1.797,D,1.83,D,18.373,D,1.7,C,2,C,B
101739435,JCSM Clin Rep,Non,NC,NC,NC,NC,10.844,NC,NC,NC,NC,NC,C
9918994794906676,JCSM Commun,Non,NC,NC,NC,NC,9.229,NC,NC,NC,NC,NC,NC
101726459,JCSM Rapid Commun,Non,NC,NC,NC,NC,3.898,NC,NC,NC,NC,NC,C
101758437,J Cult Cogn Sci,Non,NC,NC,NC,NC,12.789,E,1.3,E,1.5,D,NC
9439196,J Cult Divers,Non,NC,NC,NC,NC,12.603,NC,NC,NC,NC,NC,C
101566121,J Cult Econ,Non,1.959,A,6.613,A,9.236,B,1.9,B,1.9,A,C
9918769386906676,J Cult Econ (Dordr),Non,2.315,C,2.464,C,8.259,C,1.9,C,2,C,E
101586694,J Cult Herit,Non,2.955,C,3.229,C,12.914,C,3.5,B,3.3,B,E
9919061473006676,J Cult Res,Non,NC,NC,NC,NC,5.171,NC,1.5,B,0.6,C,NC
9918334483906676,J Curr Biomed Res,Non,NC,NC,NC,NC,0.995,NC,NC,NC,NC,NC,NC
101648860,J Curr Chin Aff,Non,NC,NC,NC,NC,11.641,NC,NC,NC,NC,NC,NC
9918435583606676,J Curr Crop Sci Technol,Non,NC,NC,NC,NC,1.776,NC,NC,NC,NC,NC,NC
101492611,J Curr Glaucoma Pract,Non,NC,NC,NC,NC,16.444,NC,NC,NC,NC,NC,D
9918769585606676,J Curric Stud,Non,2.183,D,2.175,D,1.378,D,2.3,B,2,C,B
101678509,J Curr Ophthalmol,Non,NC,NC,NC,NC,4.398,D,1.2,D,0.9,E,NC
101776140,J Curr Sci Technol,Non,NC,NC,NC,NC,3.129,NC,NC,NC,NC,NC,NC
100972347,J Curr Soc Issues,Non,NC,NC,NC,NC,6.448,NC,NC,NC,NC,NC,C
101767488,J Curr Surg,Non,NC,NC,NC,NC,15.328,NC,NC,NC,NC,NC,C
101525405,J Cutan Aesthet Surg,Non,NC,NC,NC,NC,18.317,NC,NC,NC,NC,NC,D
9614685,J Cutan Med Surg,Oui,2.092,D,2.854,C,16.212,D,3.1,C,3.9,B,NC
0425124,J Cutan Pathol,Oui,1.587,E,1.458,E,1.453,D,1.6,D,1.1,D,D
101769828,J Cybersecur,Non,NC,NC,NC,NC,8.757,A,2.9,A,3.2,A,NC
101515927,J Cyber Ther Rehabil,Non,NC,NC,NC,NC,0.261,NC,NC,NC,NC,NC,NC
101128966,J Cyst Fibros,Oui,5.482,B,5.527,C,6.961,C,5.4,B,6,B,E
101704507,J Cytokine Biol,Non,NC,NC,NC,NC,0.611,NC,NC,NC,NC,NC,NC
8915204,J Cytol,Non,1,E,1.577,E,6.497,E,1,E,1,D,NC
101641043,J Cytol Histol,Non,NC,NC,NC,NC,9.518,NC,NC,NC,NC,NC,NC
101612120,J Cytol Mol Biol,Non,NC,NC,NC,NC,3.925,NC,NC,NC,NC,NC,NC
101536730,J Dairy Foods Home Sci,Non,NC,NC,NC,NC,6.214,NC,NC,NC,NC,NC,C
2985125R,J Dairy Res,Oui,1.904,C,2.027,C,4.385,C,1.6,C,1.2,D,D
2985126R,J Dairy Sci,Oui,4.034,A,4.225,A,1.812,B,3.7,A,4.4,A,NC
101772608,J Dairy Sci Biotechnol,Non,NC,NC,NC,NC,6.735,NC,NC,NC,NC,NC,D
9700066,J Dance Med Sci,Oui,NC,NC,NC,NC,10.39,D,1.1,D,1.6,D,A
101632870,J Dance Somat Pract,Non,NC,NC,NC,NC,0.193,NC,NC,NC,NC,NC,D
101719086,J Data Inf Sci,Non,NC,NC,NC,NC,8.689,C,1.5,C,1.8,C,NC
101560244,J Data Mining Genomics Proteomics,Non,NC,NC,NC,NC,15.837,NC,NC,NC,NC,NC,NC
101513032,J Data Sci,Non,NC,NC,NC,NC,16.644,NC,NC,NC,NC,NC,B
9918317680106676,J Data Sci Stat Vis,Non,NC,NC,NC,NC,16.527,NC,NC,NC,NC,NC,D
101590591,J Data Semant,Non,NC,NC,NC,NC,2.417,NC,NC,NC,NC,NC,NC
9889915,J Deaf Stud Deaf Educ,Oui,1.763,D,1.938,D,0.742,C,1.7,C,1.4,C,NC
101736569,J Decis Syst,Non,NC,NC,NC,NC,18.52,C,2.8,C,4.3,B,NC
9919061473506676,J Dement Alzheimers Dis,Non,NC,NC,NC,NC,2.59,NC,NC,NC,NC,NC,B
101663061,J Demogr Economics,Non,0.923,E,0.793,E,0.865,D,1.3,D,0.7,D,C
0354422,J Dent,Oui,4.379,B,4.991,B,7.536,B,4.8,A,5.5,A,C
101690691,J Dent Anesth Pain Med,Non,NC,NC,NC,NC,15.346,NC,NC,NC,1.2,D,NC
9918454487206676,J Dent Appl,Non,NC,NC,NC,NC,12.337,NC,NC,NC,NC,NC,C
7505601,J Dent Assoc Thai,Non,NC,NC,NC,NC,3.497,NC,NC,NC,NC,NC,NC
101657341,J Dent Biomater,Non,NC,NC,NC,NC,1.065,NC,NC,NC,NC,NC,C
101180951,J Dent Child (Chic),Oui,NC,NC,NC,NC,6.778,E,0.4,E,0.5,E,NC
101699011,J Dent Craniofac Res,Non,NC,NC,NC,NC,4.09,NC,NC,NC,NC,NC,NC
101769496,J Dent Dent Med,Non,NC,NC,NC,NC,0.244,NC,NC,NC,NC,NC,NC
8000150,J Dent Educ,Oui,2.264,D,2.313,D,11.973,D,1.4,D,1.6,D,B
101664847,J Dent Health Oral Disord Ther,Non,NC,NC,NC,NC,4.442,NC,NC,NC,NC,NC,C
8902616,J Dent Hyg,Oui,NC,NC,NC,NC,13.617,NC,NC,NC,NC,NC,C
101737791,J Dent Maxillofac Surg,Non,NC,NC,NC,NC,6.603,NC,NC,NC,NC,NC,NC
101731748,J Dent Oral Biol,Non,NC,NC,NC,NC,1.932,NC,NC,NC,NC,NC,A
9918523083306676,J Dent Oral Care,Non,NC,NC,NC,NC,11.165,NC,NC,NC,NC,NC,NC
101647517,J Dent Oral Craniofac Epidemiol,Non,NC,NC,NC,NC,14.74,NC,NC,NC,NC,NC,A
9918557182106676,J Dent Oral Epidemiol,Non,NC,NC,NC,NC,8.868,NC,NC,NC,NC,NC,NC
